Epoch,Train Accuracy,Validation Accuracy,Test Accuracy,Train Recall,Validation Recall,Test Recall,Train Specificity,Validation Specificity,Test Specificity,Train Precision,Validation Precision,Test Precision,Train F-Score,Validation F-Score,Test F-Score,Train Loss,Validation Loss,Test Loss
251,0.6885593220338984,0.6765676567656765,0.6217105263157895,0.6885593220338984,0.6765676567656765,0.6217105263157895,1.0,1.0,1.0,0.6967382904775665,0.6629114413655154,0.5941678902882463,0.668998224886569,0.6612538712431062,0.5953776865449802,0.6285012691078924,0.7610107974851945,0.6217105263157895
252,0.6864406779661016,0.6798679867986799,0.618421052631579,0.6864406779661016,0.6798679867986799,0.618421052631579,1.0,1.0,1.0,0.6941715738985469,0.6924635902504278,0.6056724342908554,0.660875474295382,0.6645352009887241,0.590174081730048,0.6116666749753519,0.7604181620784095,0.618421052631579
253,0.6977401129943502,0.6765676567656765,0.6348684210526315,0.6977401129943502,0.6765676567656765,0.6348684210526315,1.0,1.0,1.0,0.7004604876585062,0.691669574106002,0.636233924277542,0.6712239460208396,0.6632092222258104,0.6082925264416422,0.6025820746150153,0.7597943040251945,0.6348684210526315
254,0.6963276836158192,0.6765676567656765,0.625,0.6963276836158192,0.6765676567656765,0.625,1.0,1.0,1.0,0.7018881185070599,0.7024922560740847,0.6079425023315611,0.6753222096911842,0.6613524242147594,0.6025976452379134,0.5975911292774402,0.7591557088490222,0.625
255,0.6963276836158192,0.6666666666666666,0.6282894736842105,0.6963276836158192,0.6666666666666666,0.6282894736842105,1.0,1.0,1.0,0.7074853058374537,0.6603407515754632,0.6171087305482639,0.672694095195842,0.6491015845715817,0.6040318927386428,0.5930007979188426,0.7585041209630214,0.6282894736842105
256,0.6963276836158192,0.6765676567656765,0.625,0.6963276836158192,0.6765676567656765,0.625,1.0,1.0,1.0,0.7041128241283804,0.6962533257619721,0.6308628280973752,0.6707718900818629,0.6650718337567288,0.5957300626785739,0.5913316588689802,0.7578511035329666,0.625
257,0.693502824858757,0.6732673267326733,0.6282894736842105,0.693502824858757,0.6732673267326733,0.6282894736842105,1.0,1.0,1.0,0.673367972192366,0.6587643859962689,0.5834084673624614,0.6640137852809933,0.6542803294290672,0.5966331396534654,0.5880768445991612,0.7571905033036521,0.6282894736842105
258,0.6963276836158192,0.6633663366336634,0.625,0.6963276836158192,0.6633663366336634,0.625,1.0,1.0,1.0,0.6910237563400918,0.6544980613885676,0.6828190934291287,0.6671648266786038,0.6475124532502774,0.5952540037480519,0.586958833329265,0.7565306906293329,0.625
259,0.6977401129943502,0.6666666666666666,0.625,0.6977401129943502,0.6666666666666666,0.625,1.0,1.0,1.0,0.6952208949585799,0.6570735187355363,0.6831444918644544,0.66894946602186,0.6499357679887962,0.5959159365969606,0.5837797154931237,0.7558636984473397,0.625
260,0.6963276836158192,0.6798679867986799,0.6217105263157895,0.6963276836158192,0.6798679867986799,0.6217105263157895,1.0,1.0,1.0,0.7047982618833156,0.7007655969216832,0.6827970242490229,0.6704005849551267,0.6678941817611969,0.5941283595429363,0.5830002290809568,0.7551988389497768,0.6217105263157895
261,0.6942090395480226,0.6732673267326733,0.625,0.6942090395480226,0.6732673267326733,0.625,1.0,1.0,1.0,0.6737959092300208,0.6592674141198946,0.5814101140338646,0.6641131182026692,0.6551027640623319,0.5929087944219522,0.5820157070958736,0.7545353020461218,0.625
262,0.6998587570621468,0.66996699669967,0.6217105263157895,0.6998587570621468,0.66996699669967,0.6217105263157895,1.0,1.0,1.0,0.70415842772448,0.6587146322433337,0.5795430613571977,0.6701674001096051,0.653216561609836,0.5904654030883115,0.5810846819755283,0.7538732767786769,0.6217105263157895
263,0.6970338983050848,0.66996699669967,0.625,0.6970338983050848,0.66996699669967,0.625,1.0,1.0,1.0,0.6900783227103906,0.7025263612334084,0.6844728146020985,0.6687041851944057,0.6555733325126769,0.5961255701638646,0.5793280970254793,0.7532096068936838,0.625
264,0.6963276836158192,0.6666666666666666,0.625,0.6963276836158192,0.6666666666666666,0.625,1.0,1.0,1.0,0.6758021173518612,0.6392875847136826,0.5832649634138442,0.6660597855452797,0.6460009359738992,0.5949247933835068,0.5777308323110253,0.7525449145657193,0.625
265,0.6977401129943502,0.6666666666666666,0.6282894736842105,0.6977401129943502,0.6666666666666666,0.6282894736842105,1.0,1.0,1.0,0.6926733982784916,0.7008315736686115,0.6844644560411084,0.6678882676232372,0.6536095696175745,0.5975759899066605,0.5780690683341417,0.7518865151459774,0.6282894736842105
266,0.701271186440678,0.66996699669967,0.6217105263157895,0.701271186440678,0.66996699669967,0.6217105263157895,1.0,1.0,1.0,0.6797576769873505,0.7033725242810857,0.684119797914037,0.6730184066706774,0.656591816033772,0.5952181291475307,0.5761063723491381,0.751225687541478,0.6217105263157895
267,0.6984463276836158,0.6732673267326733,0.631578947368421,0.6984463276836158,0.6732673267326733,0.631578947368421,1.0,1.0,1.0,0.6748298286612394,0.6445395649916748,0.5855716791878053,0.6675972568683493,0.6526056155447012,0.5984073686930662,0.5750716494753797,0.7505659345899196,0.631578947368421
268,0.6991525423728814,0.6732673267326733,0.6151315789473685,0.6991525423728814,0.6732673267326733,0.6151315789473685,1.0,1.0,1.0,0.6775750789934522,0.7127117875447457,0.6762590240193198,0.6690599338905002,0.66149253277608,0.5869600551492212,0.5759511777718472,0.7499143869898521,0.6151315789473685
269,0.6970338983050848,0.6666666666666666,0.6217105263157895,0.6970338983050848,0.6666666666666666,0.6217105263157895,1.0,1.0,1.0,0.6755202022452961,0.6573953678224727,0.5757153542135025,0.6667090178503008,0.6500603302167011,0.5872958150752043,0.57387738095995,0.7492599743280309,0.6217105263157895
270,0.6977401129943502,0.6666666666666666,0.6118421052631579,0.6977401129943502,0.6666666666666666,0.6118421052631579,1.0,1.0,1.0,0.6779293911290947,0.6881184270572126,0.6760447712600696,0.6686030007442847,0.6539803727664103,0.5855465734231358,0.573758817477724,0.7486099700434002,0.6118421052631579
271,0.701271186440678,0.66996699669967,0.6217105263157895,0.701271186440678,0.66996699669967,0.6217105263157895,1.0,1.0,1.0,0.7019693453180689,0.6425862446596415,0.5781022612139634,0.6718410942625669,0.6495554362721719,0.5909895691715029,0.5723767436025857,0.7479596629347625,0.6217105263157895
272,0.7090395480225988,0.6765676567656765,0.6118421052631579,0.7090395480225988,0.6765676567656765,0.6118421052631579,1.0,1.0,1.0,0.7143616572900984,0.6656285908797557,0.5705932906590802,0.6796418007056747,0.6597168271865907,0.5815412081441945,0.5787687432086478,0.747337637494593,0.6118421052631579
273,0.6998587570621468,0.6666666666666666,0.618421052631579,0.6998587570621468,0.6666666666666666,0.618421052631579,1.0,1.0,1.0,0.6750181979944587,0.6406287761313356,0.5773291214065545,0.6712771727298739,0.6459737657406933,0.5884605782310703,0.5716969254946354,0.7466942649231645,0.618421052631579
274,0.7019774011299436,0.6732673267326733,0.6151315789473685,0.7019774011299436,0.6732673267326733,0.6151315789473685,1.0,1.0,1.0,0.6784811134403118,0.7112142993798839,0.575924899583562,0.6718951107169365,0.6617424829939952,0.5852903195238086,0.569720339087221,0.7460483746828873,0.6151315789473685
275,0.7005649717514124,0.6666666666666666,0.6151315789473685,0.7005649717514124,0.6666666666666666,0.6151315789473685,1.0,1.0,1.0,0.6804810044412235,0.6407478255236103,0.5758399244762563,0.6731958675085775,0.646374697391738,0.5874937114999124,0.5704717310156258,0.7454099141604609,0.6151315789473685
276,0.7019774011299436,0.66996699669967,0.618421052631579,0.7019774011299436,0.66996699669967,0.618421052631579,1.0,1.0,1.0,0.7005639921594828,0.6639700203831921,0.5771822082314837,0.6739124972792744,0.6549881970963906,0.586976853202815,0.5702641545676337,0.7447753280749797,0.618421052631579
277,0.701271186440678,0.6666666666666666,0.6217105263157895,0.701271186440678,0.6666666666666666,0.6217105263157895,1.0,1.0,1.0,0.6817342451526048,0.6407478255236103,0.5814269434436073,0.6752085130819477,0.646374697391738,0.5931834829117321,0.5688930687579723,0.7441403740702252,0.6217105263157895
278,0.7033898305084746,0.66996699669967,0.6151315789473685,0.7033898305084746,0.66996699669967,0.6151315789473685,1.0,1.0,1.0,0.7119293270203749,0.6624943037290154,0.5765272484509086,0.6768922622039207,0.6542351715880431,0.5867488043392474,0.5695949818254701,0.7435125129470426,0.6151315789473685
279,0.7019774011299436,0.6666666666666666,0.625,0.7019774011299436,0.6666666666666666,0.625,1.0,1.0,1.0,0.6808560493958377,0.6410253062978777,0.5837303765206242,0.6744885936116237,0.6465110414909285,0.5952242989560087,0.5693191323609671,0.7428881639126839,0.625
280,0.702683615819209,0.66996699669967,0.6151315789473685,0.702683615819209,0.66996699669967,0.6151315789473685,1.0,1.0,1.0,0.7007174052660925,0.6648719354369143,0.5759622000296725,0.6758967701688049,0.656146515718234,0.5854474322623003,0.5689000011344207,0.7422667776170473,0.6151315789473685
281,0.702683615819209,0.66996699669967,0.6217105263157895,0.702683615819209,0.66996699669967,0.6217105263157895,1.0,1.0,1.0,0.6845188362395987,0.6456433034121808,0.5843310302713904,0.676024849594129,0.6503779767367946,0.5953539395221722,0.5687430277987982,0.7416492553757013,0.6217105263157895
282,0.7040960451977402,0.66996699669967,0.6118421052631579,0.7040960451977402,0.66996699669967,0.6118421052631579,1.0,1.0,1.0,0.707243986247565,0.6655665079997607,0.5717476683309064,0.6777446713149574,0.6547582189938246,0.5804639287603564,0.5693180919846483,0.7410381519594209,0.6118421052631579
283,0.6984463276836158,0.66996699669967,0.6217105263157895,0.6984463276836158,0.66996699669967,0.6217105263157895,1.0,1.0,1.0,0.7043491218208218,0.6426980710349988,0.579063663739007,0.6736022391057062,0.6488920441410453,0.591431735043303,0.5675553508550685,0.7404251385279568,0.6217105263157895
284,0.6984463276836158,0.6666666666666666,0.6019736842105263,0.6984463276836158,0.6666666666666666,0.6019736842105263,1.0,1.0,1.0,0.6982060121781583,0.6649818343178856,0.5671499420306768,0.6731561809578929,0.6541323324279272,0.5749663723851601,0.5682497648164239,0.739818887212071,0.6019736842105263
285,0.6991525423728814,0.6732673267326733,0.6052631578947368,0.6991525423728814,0.6732673267326733,0.6052631578947368,1.0,1.0,1.0,0.7027473265535945,0.664377412882227,0.57257074875925,0.6731451074613658,0.6553269581894794,0.5813024000925395,0.5687011931507842,0.7392184742504525,0.6052631578947368
286,0.701271186440678,0.6732673267326733,0.6118421052631579,0.701271186440678,0.6732673267326733,0.6118421052631579,1.0,1.0,1.0,0.6994658333025042,0.6685289372927062,0.5748481305605196,0.6750414835369293,0.6591749805080327,0.5834797714942863,0.5666013035206288,0.7386149177094391,0.6118421052631579
287,0.6949152542372882,0.693069306930693,0.6085526315789473,0.6949152542372882,0.693069306930693,0.6085526315789473,1.0,1.0,1.0,0.6985940173230561,0.6764446034653642,0.5694750412126574,0.6663048861595037,0.6732397238150184,0.5807924102352466,0.7243381694486813,0.73856517294198,0.6085526315789473
288,0.7033898305084746,0.6831683168316832,0.6151315789473685,0.7033898305084746,0.6831683168316832,0.6151315789473685,1.0,1.0,1.0,0.7071935201910623,0.668523092274196,0.5820055699684602,0.6781189067702399,0.6665000936254981,0.5917353013425647,0.5983168483699471,0.7380781995927715,0.6151315789473685
289,0.7019774011299436,0.6798679867986799,0.6348684210526315,0.7019774011299436,0.6798679867986799,0.6348684210526315,1.0,1.0,1.0,0.6768219287113499,0.6478642230075826,0.5884747391715827,0.6697966789688787,0.6564178555984276,0.6001666716369738,0.5776747751387301,0.7375231704424116,0.6348684210526315
290,0.7069209039548022,0.6765676567656765,0.6348684210526315,0.7069209039548022,0.6765676567656765,0.6348684210526315,1.0,1.0,1.0,0.6800718006997637,0.6637625352468335,0.600535553046411,0.6787789193687367,0.6632921691372902,0.6067881303665188,0.5724713933443655,0.7369540263834528,0.6348684210526315
291,0.7048022598870056,0.66996699669967,0.6151315789473685,0.7048022598870056,0.66996699669967,0.6151315789473685,1.0,1.0,1.0,0.6821971579563021,0.6619975524996177,0.5774971900755016,0.6758500822897341,0.6532185501649737,0.5864973579804491,0.5688089588464873,0.7363762082819512,0.6151315789473685
292,0.7048022598870056,0.6765676567656765,0.6217105263157895,0.7048022598870056,0.6765676567656765,0.6217105263157895,1.0,1.0,1.0,0.6829019955023982,0.6648473856673593,0.582285716681168,0.6776853572972685,0.6579174947479096,0.5952694170676627,0.5708123141983404,0.7358092086446786,0.6217105263157895
293,0.7090395480225988,0.6798679867986799,0.6414473684210527,0.7090395480225988,0.6798679867986799,0.6414473684210527,1.0,1.0,1.0,0.6846736484320967,0.664337394992695,0.5965430402930403,0.681865534767023,0.6622581075324656,0.6104999236310011,0.567146530516668,0.7352335681049925,0.6414473684210527
294,0.7111581920903954,0.6765676567656765,0.6217105263157895,0.7111581920903954,0.6765676567656765,0.6217105263157895,1.0,1.0,1.0,0.7148043175067681,0.6990030849545252,0.5836083151426955,0.6842648114608112,0.6685290423877654,0.5933317449180111,0.5664024371894746,0.7346593125576608,0.6217105263157895
295,0.71045197740113,0.6798679867986799,0.6414473684210527,0.71045197740113,0.6798679867986799,0.6414473684210527,1.0,1.0,1.0,0.6878465192293105,0.6520503489648088,0.5988786240503184,0.683425877993848,0.6606065526581077,0.6120222030040592,0.5656512750275373,0.7340864039558638,0.6414473684210527
296,0.7139830508474576,0.6831683168316832,0.6282894736842105,0.7139830508474576,0.6831683168316832,0.6282894736842105,1.0,1.0,1.0,0.7200369500276352,0.6994442671408744,0.5888011576570626,0.6881126144505797,0.6725769968439221,0.5995356531950882,0.564817080690463,0.7335145481340212,0.6282894736842105
297,0.71045197740113,0.6798679867986799,0.6348684210526315,0.71045197740113,0.6798679867986799,0.6348684210526315,1.0,1.0,1.0,0.6860926435325775,0.6520503489648088,0.5939807361919044,0.6828999478912039,0.6606065526581077,0.60676085264294,0.5658462759211704,0.7329500084969409,0.6348684210526315
298,0.7153954802259888,0.6798679867986799,0.6282894736842105,0.7153954802259888,0.6798679867986799,0.6282894736842105,1.0,1.0,1.0,0.7276358407018391,0.6680199482383958,0.5888011576570626,0.6889346311174923,0.6662807485383019,0.5995356531950882,0.5649671387972223,0.7323863075919083,0.6282894736842105
299,0.71045197740113,0.6831683168316832,0.6447368421052632,0.71045197740113,0.6831683168316832,0.6447368421052632,1.0,1.0,1.0,0.6886562622081119,0.654421275712656,0.6064991443682073,0.6853753210774137,0.6637979035392276,0.6164297055706761,0.56590495375065,0.7318295137663522,0.6447368421052632
300,0.7146892655367232,0.6798679867986799,0.6348684210526315,0.7146892655367232,0.6798679867986799,0.6348684210526315,1.0,1.0,1.0,0.7239145276873582,0.6680199482383958,0.5951319253334862,0.6897237028564699,0.6662807485383019,0.6067076288979546,0.5643063513183384,0.7312711032248589,0.6348684210526315
301,0.7097457627118644,0.6897689768976898,0.6414473684210527,0.7097457627118644,0.6897689768976898,0.6414473684210527,1.0,1.0,1.0,0.6866899953127286,0.6784426552147337,0.6051348179051965,0.6849693241907318,0.6765976645653433,0.6150449303093211,0.5661396757707644,0.7307224938313237,0.6414473684210527
302,0.7146892655367232,0.6798679867986799,0.6414473684210527,0.7146892655367232,0.6798679867986799,0.6414473684210527,1.0,1.0,1.0,0.7263385155973358,0.6680199482383958,0.6058259765332134,0.6906468248639691,0.6662807485383019,0.6148617965312735,0.5643020969846199,0.7301714329146127,0.6414473684210527
303,0.7111581920903954,0.6897689768976898,0.6480263157894737,0.7111581920903954,0.6897689768976898,0.6480263157894737,1.0,1.0,1.0,0.6889737778345517,0.6735409324676859,0.6100276369848738,0.6857754946076114,0.6742275806543576,0.6199179807847829,0.565761961095086,0.7296288273970566,0.6480263157894737
304,0.7139830508474576,0.6864686468646864,0.6414473684210527,0.7139830508474576,0.6864686468646864,0.6414473684210527,1.0,1.0,1.0,0.7211561170115196,0.6736867237071515,0.6058259765332134,0.6900698505796049,0.6727400103393166,0.6148617965312735,0.5641127195236547,0.729084366515894,0.6414473684210527
305,0.7111581920903954,0.6897689768976898,0.6447368421052632,0.7111581920903954,0.6897689768976898,0.6447368421052632,1.0,1.0,1.0,0.6910471596197122,0.6735409324676859,0.5988002427906193,0.685412863033297,0.6742275806543576,0.6136786966173564,0.5653096991521559,0.7285474003933899,0.6447368421052632
306,0.713276836158192,0.6864686468646864,0.6447368421052632,0.713276836158192,0.6864686468646864,0.6447368421052632,1.0,1.0,1.0,0.7246340020892129,0.6736867237071515,0.6087573518676358,0.6888366866575016,0.6727400103393166,0.6174086466110184,0.5640606260617742,0.728009861915182,0.6447368421052632
307,0.71045197740113,0.693069306930693,0.6513157894736842,0.71045197740113,0.693069306930693,0.6513157894736842,1.0,1.0,1.0,0.6875137775277839,0.6764792604885222,0.6110085749066012,0.6856008567845089,0.6774595241891549,0.6216956654028631,0.5645767773177399,0.7274775065907605,0.6513157894736842
308,0.7139830508474576,0.6897689768976898,0.6381578947368421,0.7139830508474576,0.6897689768976898,0.6381578947368421,1.0,1.0,1.0,0.7186468620048273,0.6745962241315613,0.5977990984405458,0.6893193968800073,0.6741968623063469,0.6097842039753223,0.5635473539061067,0.7269452658352907,0.6381578947368421
309,0.713276836158192,0.6963696369636964,0.6282894736842105,0.713276836158192,0.6963696369636964,0.6282894736842105,1.0,1.0,1.0,0.6908240176025463,0.6845907018402018,0.5952716095426236,0.6876199113831575,0.682804496249682,0.603886587087655,0.5643415150077596,0.7264190401044575,0.6282894736842105
310,0.7111581920903954,0.693069306930693,0.6513157894736842,0.7111581920903954,0.693069306930693,0.6513157894736842,1.0,1.0,1.0,0.6910504992545912,0.6761250045391552,0.605824657798342,0.6858944524061835,0.6773048300530801,0.6212110832808945,0.5630486007273116,0.7258920386871118,0.6513157894736842
311,0.7125706214689266,0.6963696369636964,0.6381578947368421,0.7125706214689266,0.6963696369636964,0.6381578947368421,1.0,1.0,1.0,0.7085493196704192,0.7735669635968122,0.6056210285457576,0.6892052586878709,0.6868320706150627,0.6133499294259996,0.5644040519455314,0.7253727847104507,0.6381578947368421
312,0.711864406779661,0.693069306930693,0.6447368421052632,0.711864406779661,0.693069306930693,0.6447368421052632,1.0,1.0,1.0,0.6904152177941797,0.6768672936298155,0.5988111395183764,0.6861437572283169,0.6776283759211805,0.6135871254024846,0.56354481646808,0.7248541053250585,0.6447368421052632
313,0.713276836158192,0.693069306930693,0.6348684210526315,0.713276836158192,0.693069306930693,0.6348684210526315,1.0,1.0,1.0,0.7130152384566582,0.7676267036501013,0.601576841595224,0.6899445989585371,0.6809042751989485,0.61033380935526,0.5631078614406749,0.7243373441624885,0.6348684210526315
314,0.7139830508474576,0.693069306930693,0.6348684210526315,0.7139830508474576,0.693069306930693,0.6348684210526315,1.0,1.0,1.0,0.6903482203919539,0.681161777904916,0.5996819156290906,0.6901985644479384,0.6806903784721641,0.6091777974594997,0.5627230814585873,0.723822649058336,0.6348684210526315
315,0.7125706214689266,0.6897689768976898,0.6447368421052632,0.7125706214689266,0.6897689768976898,0.6447368421052632,1.0,1.0,1.0,0.7374527785523095,0.6816345991697738,0.610835993319546,0.6892375497407978,0.678654946690287,0.6182262507894815,0.5615746736753683,0.7233075761206124,0.6447368421052632
316,0.711864406779661,0.6963696369636964,0.6414473684210527,0.711864406779661,0.6963696369636964,0.6414473684210527,1.0,1.0,1.0,0.7142399175580937,0.7241895138582349,0.5995771923239029,0.6871952618684325,0.683898526287204,0.6121683695173825,0.5617612003088045,0.722796353412347,0.6414473684210527
317,0.7125706214689266,0.693069306930693,0.6447368421052632,0.7125706214689266,0.693069306930693,0.6447368421052632,1.0,1.0,1.0,0.6872786469916802,0.6828971175505829,0.6127469767329774,0.6882059709801955,0.6817267377836359,0.6204075181498168,0.562394493823051,0.7222903538552831,0.6447368421052632
318,0.7139830508474576,0.693069306930693,0.6414473684210527,0.7139830508474576,0.693069306930693,0.6414473684210527,1.0,1.0,1.0,0.7161937543761747,0.7671883477940554,0.6068895072020072,0.6895264252545662,0.6807620938768066,0.6158190770115803,0.5607013714904404,0.7217822124013056,0.6414473684210527
319,0.713276836158192,0.693069306930693,0.6414473684210527,0.713276836158192,0.693069306930693,0.6414473684210527,1.0,1.0,1.0,0.6899844676607548,0.6761250045391552,0.6051779087140929,0.6885045651259499,0.6773048300530801,0.6154252277225076,0.5608834646274719,0.7212778276120458,0.6414473684210527
320,0.7139830508474576,0.693069306930693,0.6381578947368421,0.7139830508474576,0.693069306930693,0.6381578947368421,1.0,1.0,1.0,0.7127992106179267,0.7671883477940554,0.5988602557517031,0.6900012567244322,0.6807620938768066,0.6108719541368258,0.5614666088773677,0.7207784175535001,0.6381578947368421
321,0.713276836158192,0.693069306930693,0.6447368421052632,0.713276836158192,0.693069306930693,0.6447368421052632,1.0,1.0,1.0,0.6911070788321848,0.6791305504176791,0.6067013830782525,0.6890077408450839,0.6787331550086682,0.6174277144465513,0.5611855120233286,0.72028124339297,0.6447368421052632
322,0.7139830508474576,0.693069306930693,0.6414473684210527,0.7139830508474576,0.693069306930693,0.6414473684210527,1.0,1.0,1.0,0.7192172786194886,0.7067427136042455,0.6067645267171196,0.6923679441698409,0.6816770276306712,0.6162557151126922,0.5608182182883087,0.7197860166069306,0.6414473684210527
323,0.7153954802259888,0.6963696369636964,0.6217105263157895,0.7153954802259888,0.6963696369636964,0.6217105263157895,1.0,1.0,1.0,0.6934945878604444,0.6856985219018964,0.5836392845819368,0.6898123056692822,0.6840480501466676,0.594171289001907,0.5608101576758592,0.7192938312851626,0.6217105263157895
324,0.713276836158192,0.6897689768976898,0.6447368421052632,0.713276836158192,0.6897689768976898,0.6447368421052632,1.0,1.0,1.0,0.7230879061104055,0.6791064816974829,0.6129264467257889,0.6912392378857247,0.6786715682960874,0.620669049346871,0.5608988175382712,0.7188049577859439,0.6447368421052632
325,0.7146892655367232,0.6963696369636964,0.631578947368421,0.7146892655367232,0.6963696369636964,0.631578947368421,1.0,1.0,1.0,0.7132638768364403,0.7727757692813022,0.594415324877823,0.6910682746742344,0.6858770902065358,0.6054166465363174,0.5604963884233635,0.7183178544955975,0.631578947368421
326,0.7146892655367232,0.6897689768976898,0.6414473684210527,0.7146892655367232,0.6897689768976898,0.6414473684210527,1.0,1.0,1.0,0.7258725950650806,0.6776218281168777,0.6052147217998699,0.691868294680308,0.6765131131846658,0.6155275297171967,0.5606809545925483,0.7178343057228888,0.6414473684210527
327,0.7161016949152542,0.6897689768976898,0.6348684210526315,0.7161016949152542,0.6897689768976898,0.6348684210526315,1.0,1.0,1.0,0.7221761703661115,0.7046644483452871,0.5970704776461355,0.6948817365104346,0.6788824198116803,0.6086012126391107,0.5607725218009573,0.7173539944570724,0.6348684210526315
328,0.713276836158192,0.693069306930693,0.6381578947368421,0.713276836158192,0.693069306930693,0.6381578947368421,1.0,1.0,1.0,0.6887261677692469,0.684675173202939,0.6053101091544651,0.6901126316083802,0.6822518767109611,0.6138194405579531,0.5604212774501868,0.7168755410515636,0.6381578947368421
329,0.7139830508474576,0.6864686468646864,0.6414473684210527,0.7139830508474576,0.6864686468646864,0.6414473684210527,1.0,1.0,1.0,0.7242357066273175,0.6747285029295763,0.6054877866698519,0.6911666446323539,0.6734953905514924,0.6159190681369042,0.559915159999412,0.716398457826481,0.6414473684210527
330,0.713276836158192,0.6897689768976898,0.6447368421052632,0.713276836158192,0.6897689768976898,0.6447368421052632,1.0,1.0,1.0,0.7185914193545484,0.6788108213159174,0.6091907532532532,0.6912172277391445,0.6776773541685762,0.6188414402893616,0.5602814078417994,0.7159253758568305,0.6447368421052632
331,0.7139830508474576,0.6864686468646864,0.6447368421052632,0.7139830508474576,0.6864686468646864,0.6447368421052632,1.0,1.0,1.0,0.7235751906626731,0.6732147975520699,0.6127469767329774,0.6920328520239591,0.6736103499410829,0.6204075181498168,0.5605685464418575,0.7154560198767248,0.6447368421052632
332,0.7139830508474576,0.693069306930693,0.6414473684210527,0.7139830508474576,0.693069306930693,0.6414473684210527,1.0,1.0,1.0,0.7171125177716811,0.7045630043773609,0.610598806042885,0.6943620187918716,0.6854801403999823,0.6179929258085085,0.5603673422269527,0.7149888853054907,0.6414473684210527
333,0.7146892655367232,0.6864686468646864,0.6414473684210527,0.7146892655367232,0.6864686468646864,0.6414473684210527,1.0,1.0,1.0,0.7245933774040862,0.6732147975520699,0.6115446319286588,0.6919765240711471,0.6736103499410829,0.6185513019791379,0.5603015430336828,0.7145243587521217,0.6414473684210527
334,0.7146892655367232,0.6897689768976898,0.6414473684210527,0.7146892655367232,0.6897689768976898,0.6414473684210527,1.0,1.0,1.0,0.7176577694397728,0.7088778108580089,0.6106359484484485,0.6951887920782388,0.6822283033410548,0.618132545089696,0.5601926455008376,0.7140622877543634,0.6414473684210527
335,0.7153954802259888,0.6897689768976898,0.6348684210526315,0.7153954802259888,0.6897689768976898,0.6348684210526315,1.0,1.0,1.0,0.691540401156247,0.6797370574081081,0.604469153933316,0.6909552380710268,0.6774420778725306,0.612038472987512,0.5600894893661076,0.7136026674606671,0.6348684210526315
336,0.7153954802259888,0.6963696369636964,0.6282894736842105,0.7153954802259888,0.6963696369636964,0.6282894736842105,1.0,1.0,1.0,0.7224954838217891,0.6867238563321214,0.593470435918179,0.6966356721102722,0.6852196958001894,0.6022841472476749,0.5592906933411423,0.7131434056329303,0.6282894736842105
337,0.7139830508474576,0.6897689768976898,0.6447368421052632,0.7139830508474576,0.6897689768976898,0.6447368421052632,1.0,1.0,1.0,0.717142069965693,0.7014927080042559,0.6146683354713748,0.6922662832064628,0.6784376758777941,0.6218827585838974,0.5597102511115319,0.712688114373223,0.6447368421052632
338,0.7146892655367232,0.6897689768976898,0.6381578947368421,0.7146892655367232,0.6897689768976898,0.6381578947368421,1.0,1.0,1.0,0.7233157235677692,0.6747939098570713,0.6104980758301753,0.6918157717833768,0.6761445632621643,0.617134495518221,0.5607210603385024,0.7122385077044812,0.6381578947368421
339,0.7139830508474576,0.6963696369636964,0.6381578947368421,0.7139830508474576,0.6963696369636964,0.6381578947368421,1.0,1.0,1.0,0.7206906872674401,0.7120285180855944,0.5971529664786244,0.6948795842206114,0.6860155649121984,0.6104938380905873,0.5597354734852241,0.7117886462466073,0.6381578947368421
340,0.7139830508474576,0.6864686468646864,0.6414473684210527,0.7139830508474576,0.6864686468646864,0.6414473684210527,1.0,1.0,1.0,0.7223979978792613,0.67296821887065,0.6118596521351456,0.6918044105271492,0.6735307875839653,0.6190801165987044,0.5608401324098707,0.7113446800294404,0.6414473684210527
341,0.711864406779661,0.6963696369636964,0.6414473684210527,0.711864406779661,0.6963696369636964,0.6414473684210527,1.0,1.0,1.0,0.7150275822747866,0.7104012720276552,0.6120991715399611,0.6932362770812895,0.6859477710179629,0.6185906360064877,0.559878539348625,0.7109004977987048,0.6414473684210527
342,0.7146892655367232,0.6963696369636964,0.6348684210526315,0.7146892655367232,0.6963696369636964,0.6348684210526315,1.0,1.0,1.0,0.7202965026120033,0.6874956726441874,0.6013008160212108,0.6979581804021102,0.6867384421322674,0.6096598171938322,0.5601892853515064,0.7104598217389178,0.6348684210526315
343,0.7153954802259888,0.6864686468646864,0.6348684210526315,0.7153954802259888,0.6864686468646864,0.6348684210526315,1.0,1.0,1.0,0.7239043578260822,0.6750783292149293,0.5971896086369771,0.6934103631890954,0.674075560956675,0.6103315851429114,0.5587853669514445,0.7100176221622779,0.6348684210526315
344,0.7161016949152542,0.6864686468646864,0.6381578947368421,0.7161016949152542,0.6864686468646864,0.6381578947368421,1.0,1.0,1.0,0.7197048708437203,0.6734189956556457,0.6121895799171903,0.698229765172453,0.6738120942534451,0.618258363153874,0.5607232506698901,0.7095836268963116,0.6381578947368421
345,0.711864406779661,0.6963696369636964,0.6447368421052632,0.711864406779661,0.6963696369636964,0.6447368421052632,1.0,1.0,1.0,0.7160857763612001,0.7127976146030893,0.6120563567109619,0.693988738320868,0.6862814562107776,0.6191866277108203,0.5599514369841118,0.7091499104038125,0.6447368421052632
