Arquivo de saída: /home/pojucan/Área de Trabalho/231009/scripts/PCA/efetivos/arquivo_treinamento_suavizado_metricas10_100_50_10.csv

Época 800: LOSS no treinamento = 0.0074, LOSS na validação = 0.7381, LOSS no teste = 0.7143
Época 801: MAE no treinamento = 0.0827, MAE na validação = 0.1069, MAE no teste = 0.1098
Época 801: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0232
Época 801: R-squared no treinamento = 0.8226, R-squared na validação = 0.7380, R-squared no teste = 0.7142
Época 801: LOSS no treinamento = 0.0074, LOSS na validação = 0.7380, LOSS no teste = 0.7142
Época 802: MAE no treinamento = 0.0830, MAE na validação = 0.1067, MAE no teste = 0.1098
Época 802: MSE no treinamento = 0.0146, MSE na validação = 0.0226, MSE no teste = 0.0233
Época 802: R-squared no treinamento = 0.8218, R-squared na validação = 0.7392, R-squared no teste = 0.7134
Época 802: LOSS no treinamento = 0.0074, LOSS na validação = 0.7392, LOSS no teste = 0.7134
Época 803: MAE no treinamento = 0.0828, MAE na validação = 0.1068, MAE no teste = 0.1098
Época 803: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0232
Época 803: R-squared no treinamento = 0.8223, R-squared na validação = 0.7381, R-squared no teste = 0.7138
Época 803: LOSS no treinamento = 0.0074, LOSS na validação = 0.7381, LOSS no teste = 0.7138
Época 804: MAE no treinamento = 0.0826, MAE na validação = 0.1070, MAE no teste = 0.1098
Época 804: MSE no treinamento = 0.0145, MSE na validação = 0.0228, MSE no teste = 0.0232
Época 804: R-squared no treinamento = 0.8229, R-squared na validação = 0.7367, R-squared no teste = 0.7146
Época 804: LOSS no treinamento = 0.0074, LOSS na validação = 0.7367, LOSS no teste = 0.7146
Época 805: MAE no treinamento = 0.0826, MAE na validação = 0.1069, MAE no teste = 0.1097
Época 805: MSE no treinamento = 0.0145, MSE na validação = 0.0228, MSE no teste = 0.0232
Época 805: R-squared no treinamento = 0.8229, R-squared na validação = 0.7373, R-squared no teste = 0.7142
Época 805: LOSS no treinamento = 0.0074, LOSS na validação = 0.7373, LOSS no teste = 0.7142
Época 806: MAE no treinamento = 0.0829, MAE na validação = 0.1068, MAE no teste = 0.1099
Época 806: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 806: R-squared no treinamento = 0.8221, R-squared na validação = 0.7379, R-squared no teste = 0.7130
Época 806: LOSS no treinamento = 0.0074, LOSS na validação = 0.7379, LOSS no teste = 0.7130
Época 807: MAE no treinamento = 0.0830, MAE na validação = 0.1068, MAE no teste = 0.1098
Época 807: MSE no treinamento = 0.0146, MSE na validação = 0.0226, MSE no teste = 0.0233
Época 807: R-squared no treinamento = 0.8218, R-squared na validação = 0.7387, R-squared no teste = 0.7132
Época 807: LOSS no treinamento = 0.0074, LOSS na validação = 0.7387, LOSS no teste = 0.7132
Época 808: MAE no treinamento = 0.0825, MAE na validação = 0.1069, MAE no teste = 0.1097
Época 808: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0232
Época 808: R-squared no treinamento = 0.8232, R-squared na validação = 0.7371, R-squared no teste = 0.7145
Época 808: LOSS no treinamento = 0.0074, LOSS na validação = 0.7371, LOSS no teste = 0.7145
Época 809: MAE no treinamento = 0.0829, MAE na validação = 0.1067, MAE no teste = 0.1098
Época 809: MSE no treinamento = 0.0145, MSE na validação = 0.0226, MSE no teste = 0.0233
Época 809: R-squared no treinamento = 0.8220, R-squared na validação = 0.7388, R-squared no teste = 0.7132
Época 809: LOSS no treinamento = 0.0074, LOSS na validação = 0.7388, LOSS no teste = 0.7132
Época 810: MAE no treinamento = 0.0827, MAE na validação = 0.1068, MAE no teste = 0.1098
Época 810: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 810: R-squared no treinamento = 0.8223, R-squared na validação = 0.7382, R-squared no teste = 0.7136
Época 810: LOSS no treinamento = 0.0074, LOSS na validação = 0.7382, LOSS no teste = 0.7136
Época 811: MAE no treinamento = 0.0827, MAE na validação = 0.1068, MAE no teste = 0.1097
Época 811: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0232
Época 811: R-squared no treinamento = 0.8225, R-squared na validação = 0.7383, R-squared no teste = 0.7138
Época 811: LOSS no treinamento = 0.0074, LOSS na validação = 0.7383, LOSS no teste = 0.7138
Época 812: MAE no treinamento = 0.0826, MAE na validação = 0.1069, MAE no teste = 0.1098
Época 812: MSE no treinamento = 0.0145, MSE na validação = 0.0228, MSE no teste = 0.0232
Época 812: R-squared no treinamento = 0.8228, R-squared na validação = 0.7373, R-squared no teste = 0.7138
Época 812: LOSS no treinamento = 0.0074, LOSS na validação = 0.7373, LOSS no teste = 0.7138
Época 813: MAE no treinamento = 0.0826, MAE na validação = 0.1068, MAE no teste = 0.1097
Época 813: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0232
Época 813: R-squared no treinamento = 0.8229, R-squared na validação = 0.7377, R-squared no teste = 0.7139
Época 813: LOSS no treinamento = 0.0074, LOSS na validação = 0.7377, LOSS no teste = 0.7139
Época 814: MAE no treinamento = 0.0829, MAE na validação = 0.1068, MAE no teste = 0.1098
Época 814: MSE no treinamento = 0.0146, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 814: R-squared no treinamento = 0.8219, R-squared na validação = 0.7383, R-squared no teste = 0.7127
Época 814: LOSS no treinamento = 0.0074, LOSS na validação = 0.7383, LOSS no teste = 0.7127
Época 815: MAE no treinamento = 0.0827, MAE na validação = 0.1067, MAE no teste = 0.1098
Época 815: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 815: R-squared no treinamento = 0.8225, R-squared na validação = 0.7384, R-squared no teste = 0.7134
Época 815: LOSS no treinamento = 0.0074, LOSS na validação = 0.7384, LOSS no teste = 0.7134
Época 816: MAE no treinamento = 0.0826, MAE na validação = 0.1067, MAE no teste = 0.1097
Época 816: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0232
Época 816: R-squared no treinamento = 0.8227, R-squared na validação = 0.7382, R-squared no teste = 0.7136
Época 816: LOSS no treinamento = 0.0074, LOSS na validação = 0.7382, LOSS no teste = 0.7136
Época 817: MAE no treinamento = 0.0827, MAE na validação = 0.1068, MAE no teste = 0.1098
Época 817: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 817: R-squared no treinamento = 0.8224, R-squared na validação = 0.7382, R-squared no teste = 0.7132
Época 817: LOSS no treinamento = 0.0074, LOSS na validação = 0.7382, LOSS no teste = 0.7132
Época 818: MAE no treinamento = 0.0824, MAE na validação = 0.1069, MAE no teste = 0.1096
Época 818: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0232
Época 818: R-squared no treinamento = 0.8235, R-squared na validação = 0.7368, R-squared no teste = 0.7146
Época 818: LOSS no treinamento = 0.0074, LOSS na validação = 0.7368, LOSS no teste = 0.7146
Época 819: MAE no treinamento = 0.0826, MAE na validação = 0.1067, MAE no teste = 0.1096
Época 819: MSE no treinamento = 0.0145, MSE na validação = 0.0226, MSE no teste = 0.0232
Época 819: R-squared no treinamento = 0.8228, R-squared na validação = 0.7386, R-squared no teste = 0.7137
Época 819: LOSS no treinamento = 0.0074, LOSS na validação = 0.7386, LOSS no teste = 0.7137
Época 820: MAE no treinamento = 0.0826, MAE na validação = 0.1069, MAE no teste = 0.1097
Época 820: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 820: R-squared no treinamento = 0.8228, R-squared na validação = 0.7378, R-squared no teste = 0.7136
Época 820: LOSS no treinamento = 0.0074, LOSS na validação = 0.7378, LOSS no teste = 0.7136
Época 821: MAE no treinamento = 0.0825, MAE na validação = 0.1068, MAE no teste = 0.1097
Época 821: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0232
Época 821: R-squared no treinamento = 0.8230, R-squared na validação = 0.7377, R-squared no teste = 0.7138
Época 821: LOSS no treinamento = 0.0074, LOSS na validação = 0.7377, LOSS no teste = 0.7138
Época 822: MAE no treinamento = 0.0828, MAE na validação = 0.1068, MAE no teste = 0.1097
Época 822: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 822: R-squared no treinamento = 0.8222, R-squared na validação = 0.7382, R-squared no teste = 0.7129
Época 822: LOSS no treinamento = 0.0074, LOSS na validação = 0.7382, LOSS no teste = 0.7129
Época 823: MAE no treinamento = 0.0824, MAE na validação = 0.1069, MAE no teste = 0.1096
Época 823: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0232
Época 823: R-squared no treinamento = 0.8234, R-squared na validação = 0.7376, R-squared no teste = 0.7142
Época 823: LOSS no treinamento = 0.0074, LOSS na validação = 0.7376, LOSS no teste = 0.7142
Época 824: MAE no treinamento = 0.0828, MAE na validação = 0.1067, MAE no teste = 0.1097
Época 824: MSE no treinamento = 0.0145, MSE na validação = 0.0226, MSE no teste = 0.0233
Época 824: R-squared no treinamento = 0.8221, R-squared na validação = 0.7391, R-squared no teste = 0.7127
Época 824: LOSS no treinamento = 0.0074, LOSS na validação = 0.7391, LOSS no teste = 0.7127
Época 825: MAE no treinamento = 0.0825, MAE na validação = 0.1068, MAE no teste = 0.1096
Época 825: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0232
Época 825: R-squared no treinamento = 0.8231, R-squared na validação = 0.7377, R-squared no teste = 0.7137
Época 825: LOSS no treinamento = 0.0074, LOSS na validação = 0.7377, LOSS no teste = 0.7137
Época 826: MAE no treinamento = 0.0823, MAE na validação = 0.1070, MAE no teste = 0.1096
Época 826: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0232
Época 826: R-squared no treinamento = 0.8238, R-squared na validação = 0.7365, R-squared no teste = 0.7145
Época 826: LOSS no treinamento = 0.0074, LOSS na validação = 0.7365, LOSS no teste = 0.7145
Época 827: MAE no treinamento = 0.0826, MAE na validação = 0.1066, MAE no teste = 0.1096
Época 827: MSE no treinamento = 0.0145, MSE na validação = 0.0226, MSE no teste = 0.0233
Época 827: R-squared no treinamento = 0.8226, R-squared na validação = 0.7388, R-squared no teste = 0.7131
Época 827: LOSS no treinamento = 0.0074, LOSS na validação = 0.7388, LOSS no teste = 0.7131
Época 828: MAE no treinamento = 0.0825, MAE na validação = 0.1069, MAE no teste = 0.1096
Época 828: MSE no treinamento = 0.0145, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 828: R-squared no treinamento = 0.8230, R-squared na validação = 0.7371, R-squared no teste = 0.7134
Época 828: LOSS no treinamento = 0.0074, LOSS na validação = 0.7371, LOSS no teste = 0.7134
Época 829: MAE no treinamento = 0.0826, MAE na validação = 0.1068, MAE no teste = 0.1097
Época 829: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 829: R-squared no treinamento = 0.8227, R-squared na validação = 0.7381, R-squared no teste = 0.7131
Época 829: LOSS no treinamento = 0.0074, LOSS na validação = 0.7381, LOSS no teste = 0.7131
Época 830: MAE no treinamento = 0.0824, MAE na validação = 0.1069, MAE no teste = 0.1097
Época 830: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 830: R-squared no treinamento = 0.8234, R-squared na validação = 0.7371, R-squared no teste = 0.7136
Época 830: LOSS no treinamento = 0.0074, LOSS na validação = 0.7371, LOSS no teste = 0.7136
Época 831: MAE no treinamento = 0.0828, MAE na validação = 0.1067, MAE no teste = 0.1098
Época 831: MSE no treinamento = 0.0145, MSE na validação = 0.0226, MSE no teste = 0.0233
Época 831: R-squared no treinamento = 0.8222, R-squared na validação = 0.7388, R-squared no teste = 0.7125
Época 831: LOSS no treinamento = 0.0074, LOSS na validação = 0.7388, LOSS no teste = 0.7125
Época 832: MAE no treinamento = 0.0823, MAE na validação = 0.1069, MAE no teste = 0.1096
Época 832: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0232
Época 832: R-squared no treinamento = 0.8236, R-squared na validação = 0.7366, R-squared no teste = 0.7145
Época 832: LOSS no treinamento = 0.0074, LOSS na validação = 0.7366, LOSS no teste = 0.7145
Época 833: MAE no treinamento = 0.0826, MAE na validação = 0.1067, MAE no teste = 0.1097
Época 833: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 833: R-squared no treinamento = 0.8227, R-squared na validação = 0.7385, R-squared no teste = 0.7128
Época 833: LOSS no treinamento = 0.0074, LOSS na validação = 0.7385, LOSS no teste = 0.7128
Época 834: MAE no treinamento = 0.0825, MAE na validação = 0.1068, MAE no teste = 0.1096
Época 834: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 834: R-squared no treinamento = 0.8228, R-squared na validação = 0.7380, R-squared no teste = 0.7132
Época 834: LOSS no treinamento = 0.0074, LOSS na validação = 0.7380, LOSS no teste = 0.7132
Época 835: MAE no treinamento = 0.0823, MAE na validação = 0.1069, MAE no teste = 0.1096
Época 835: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 835: R-squared no treinamento = 0.8234, R-squared na validação = 0.7372, R-squared no teste = 0.7135
Época 835: LOSS no treinamento = 0.0074, LOSS na validação = 0.7372, LOSS no teste = 0.7135
Época 836: MAE no treinamento = 0.0825, MAE na validação = 0.1068, MAE no teste = 0.1096
Época 836: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 836: R-squared no treinamento = 0.8230, R-squared na validação = 0.7384, R-squared no teste = 0.7131
Época 836: LOSS no treinamento = 0.0074, LOSS na validação = 0.7384, LOSS no teste = 0.7131
Época 837: MAE no treinamento = 0.0822, MAE na validação = 0.1069, MAE no teste = 0.1095
Época 837: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0232
Época 837: R-squared no treinamento = 0.8239, R-squared na validação = 0.7368, R-squared no teste = 0.7142
Época 837: LOSS no treinamento = 0.0074, LOSS na validação = 0.7368, LOSS no teste = 0.7142
Época 838: MAE no treinamento = 0.0824, MAE na validação = 0.1067, MAE no teste = 0.1096
Época 838: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 838: R-squared no treinamento = 0.8232, R-squared na validação = 0.7380, R-squared no teste = 0.7132
Época 838: LOSS no treinamento = 0.0074, LOSS na validação = 0.7380, LOSS no teste = 0.7132
Época 839: MAE no treinamento = 0.0823, MAE na validação = 0.1068, MAE no teste = 0.1096
Época 839: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 839: R-squared no treinamento = 0.8233, R-squared na validação = 0.7377, R-squared no teste = 0.7132
Época 839: LOSS no treinamento = 0.0074, LOSS na validação = 0.7377, LOSS no teste = 0.7132
Época 840: MAE no treinamento = 0.0824, MAE na validação = 0.1067, MAE no teste = 0.1095
Época 840: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 840: R-squared no treinamento = 0.8232, R-squared na validação = 0.7379, R-squared no teste = 0.7133
Época 840: LOSS no treinamento = 0.0074, LOSS na validação = 0.7379, LOSS no teste = 0.7133
Época 841: MAE no treinamento = 0.0823, MAE na validação = 0.1069, MAE no teste = 0.1096
Época 841: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 841: R-squared no treinamento = 0.8236, R-squared na validação = 0.7370, R-squared no teste = 0.7132
Época 841: LOSS no treinamento = 0.0074, LOSS na validação = 0.7370, LOSS no teste = 0.7132
Época 842: MAE no treinamento = 0.0825, MAE na validação = 0.1067, MAE no teste = 0.1097
Época 842: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 842: R-squared no treinamento = 0.8230, R-squared na validação = 0.7383, R-squared no teste = 0.7128
Época 842: LOSS no treinamento = 0.0074, LOSS na validação = 0.7383, LOSS no teste = 0.7128
Época 843: MAE no treinamento = 0.0822, MAE na validação = 0.1069, MAE no teste = 0.1095
Época 843: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0232
Época 843: R-squared no treinamento = 0.8240, R-squared na validação = 0.7367, R-squared no teste = 0.7139
Época 843: LOSS no treinamento = 0.0074, LOSS na validação = 0.7367, LOSS no teste = 0.7139
Época 844: MAE no treinamento = 0.0824, MAE na validação = 0.1068, MAE no teste = 0.1096
Época 844: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 844: R-squared no treinamento = 0.8233, R-squared na validação = 0.7383, R-squared no teste = 0.7131
Época 844: LOSS no treinamento = 0.0074, LOSS na validação = 0.7383, LOSS no teste = 0.7131
Época 845: MAE no treinamento = 0.0822, MAE na validação = 0.1067, MAE no teste = 0.1096
Época 845: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 845: R-squared no treinamento = 0.8235, R-squared na validação = 0.7378, R-squared no teste = 0.7132
Época 845: LOSS no treinamento = 0.0074, LOSS na validação = 0.7378, LOSS no teste = 0.7132
Época 846: MAE no treinamento = 0.0822, MAE na validação = 0.1068, MAE no teste = 0.1095
Época 846: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 846: R-squared no treinamento = 0.8236, R-squared na validação = 0.7375, R-squared no teste = 0.7135
Época 846: LOSS no treinamento = 0.0074, LOSS na validação = 0.7375, LOSS no teste = 0.7135
Época 847: MAE no treinamento = 0.0823, MAE na validação = 0.1067, MAE no teste = 0.1096
Época 847: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 847: R-squared no treinamento = 0.8233, R-squared na validação = 0.7379, R-squared no teste = 0.7127
Época 847: LOSS no treinamento = 0.0074, LOSS na validação = 0.7379, LOSS no teste = 0.7127
Época 848: MAE no treinamento = 0.0824, MAE na validação = 0.1067, MAE no teste = 0.1096
Época 848: MSE no treinamento = 0.0145, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 848: R-squared no treinamento = 0.8231, R-squared na validação = 0.7383, R-squared no teste = 0.7127
Época 848: LOSS no treinamento = 0.0074, LOSS na validação = 0.7383, LOSS no teste = 0.7127
Época 849: MAE no treinamento = 0.0822, MAE na validação = 0.1069, MAE no teste = 0.1095
Época 849: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 849: R-squared no treinamento = 0.8235, R-squared na validação = 0.7371, R-squared no teste = 0.7130
Época 849: LOSS no treinamento = 0.0074, LOSS na validação = 0.7371, LOSS no teste = 0.7130
Época 850: MAE no treinamento = 0.0824, MAE na validação = 0.1067, MAE no teste = 0.1097
Época 850: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 850: R-squared no treinamento = 0.8232, R-squared na validação = 0.7382, R-squared no teste = 0.7127
Época 850: LOSS no treinamento = 0.0074, LOSS na validação = 0.7382, LOSS no teste = 0.7127
Época 851: MAE no treinamento = 0.0822, MAE na validação = 0.1068, MAE no teste = 0.1095
Época 851: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 851: R-squared no treinamento = 0.8239, R-squared na validação = 0.7372, R-squared no teste = 0.7136
Época 851: LOSS no treinamento = 0.0074, LOSS na validação = 0.7372, LOSS no teste = 0.7136
Época 852: MAE no treinamento = 0.0823, MAE na validação = 0.1067, MAE no teste = 0.1096
Época 852: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 852: R-squared no treinamento = 0.8232, R-squared na validação = 0.7383, R-squared no teste = 0.7127
Época 852: LOSS no treinamento = 0.0074, LOSS na validação = 0.7383, LOSS no teste = 0.7127
Época 853: MAE no treinamento = 0.0820, MAE na validação = 0.1069, MAE no teste = 0.1094
Época 853: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0232
Época 853: R-squared no treinamento = 0.8243, R-squared na validação = 0.7362, R-squared no teste = 0.7143
Época 853: LOSS no treinamento = 0.0074, LOSS na validação = 0.7362, LOSS no teste = 0.7143
Época 854: MAE no treinamento = 0.0821, MAE na validação = 0.1068, MAE no teste = 0.1095
Época 854: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 854: R-squared no treinamento = 0.8240, R-squared na validação = 0.7373, R-squared no teste = 0.7135
Época 854: LOSS no treinamento = 0.0074, LOSS na validação = 0.7373, LOSS no teste = 0.7135
Época 855: MAE no treinamento = 0.0822, MAE na validação = 0.1068, MAE no teste = 0.1095
Época 855: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 855: R-squared no treinamento = 0.8237, R-squared na validação = 0.7373, R-squared no teste = 0.7129
Época 855: LOSS no treinamento = 0.0074, LOSS na validação = 0.7373, LOSS no teste = 0.7129
Época 856: MAE no treinamento = 0.0822, MAE na validação = 0.1067, MAE no teste = 0.1095
Época 856: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 856: R-squared no treinamento = 0.8236, R-squared na validação = 0.7375, R-squared no teste = 0.7129
Época 856: LOSS no treinamento = 0.0074, LOSS na validação = 0.7375, LOSS no teste = 0.7129
Época 857: MAE no treinamento = 0.0821, MAE na validação = 0.1068, MAE no teste = 0.1096
Época 857: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 857: R-squared no treinamento = 0.8238, R-squared na validação = 0.7373, R-squared no teste = 0.7128
Época 857: LOSS no treinamento = 0.0074, LOSS na validação = 0.7373, LOSS no teste = 0.7128
Época 858: MAE no treinamento = 0.0822, MAE na validação = 0.1067, MAE no teste = 0.1094
Época 858: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 858: R-squared no treinamento = 0.8237, R-squared na validação = 0.7381, R-squared no teste = 0.7130
Época 858: LOSS no treinamento = 0.0074, LOSS na validação = 0.7381, LOSS no teste = 0.7130
Época 859: MAE no treinamento = 0.0821, MAE na validação = 0.1068, MAE no teste = 0.1095
Época 859: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 859: R-squared no treinamento = 0.8237, R-squared na validação = 0.7374, R-squared no teste = 0.7127
Época 859: LOSS no treinamento = 0.0074, LOSS na validação = 0.7374, LOSS no teste = 0.7127
Época 860: MAE no treinamento = 0.0822, MAE na validação = 0.1067, MAE no teste = 0.1096
Época 860: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 860: R-squared no treinamento = 0.8234, R-squared na validação = 0.7381, R-squared no teste = 0.7125
Época 860: LOSS no treinamento = 0.0074, LOSS na validação = 0.7381, LOSS no teste = 0.7125
Época 861: MAE no treinamento = 0.0820, MAE na validação = 0.1069, MAE no teste = 0.1094
Época 861: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0232
Época 861: R-squared no treinamento = 0.8245, R-squared na validação = 0.7364, R-squared no teste = 0.7140
Época 861: LOSS no treinamento = 0.0073, LOSS na validação = 0.7364, LOSS no teste = 0.7140
Época 862: MAE no treinamento = 0.0822, MAE na validação = 0.1067, MAE no teste = 0.1095
Época 862: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 862: R-squared no treinamento = 0.8237, R-squared na validação = 0.7382, R-squared no teste = 0.7128
Época 862: LOSS no treinamento = 0.0073, LOSS na validação = 0.7382, LOSS no teste = 0.7128
Época 863: MAE no treinamento = 0.0820, MAE na validação = 0.1068, MAE no teste = 0.1094
Época 863: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 863: R-squared no treinamento = 0.8239, R-squared na validação = 0.7373, R-squared no teste = 0.7132
Época 863: LOSS no treinamento = 0.0073, LOSS na validação = 0.7373, LOSS no teste = 0.7132
Época 864: MAE no treinamento = 0.0821, MAE na validação = 0.1067, MAE no teste = 0.1094
Época 864: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 864: R-squared no treinamento = 0.8237, R-squared na validação = 0.7381, R-squared no teste = 0.7129
Época 864: LOSS no treinamento = 0.0074, LOSS na validação = 0.7381, LOSS no teste = 0.7129
Época 865: MAE no treinamento = 0.0820, MAE na validação = 0.1069, MAE no teste = 0.1094
Época 865: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 865: R-squared no treinamento = 0.8241, R-squared na validação = 0.7369, R-squared no teste = 0.7131
Época 865: LOSS no treinamento = 0.0073, LOSS na validação = 0.7369, LOSS no teste = 0.7131
Época 866: MAE no treinamento = 0.0820, MAE na validação = 0.1067, MAE no teste = 0.1094
Época 866: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 866: R-squared no treinamento = 0.8241, R-squared na validação = 0.7378, R-squared no teste = 0.7130
Época 866: LOSS no treinamento = 0.0073, LOSS na validação = 0.7378, LOSS no teste = 0.7130
Época 867: MAE no treinamento = 0.0821, MAE na validação = 0.1068, MAE no teste = 0.1094
Época 867: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 867: R-squared no treinamento = 0.8240, R-squared na validação = 0.7375, R-squared no teste = 0.7127
Época 867: LOSS no treinamento = 0.0073, LOSS na validação = 0.7375, LOSS no teste = 0.7127
Época 868: MAE no treinamento = 0.0821, MAE na validação = 0.1067, MAE no teste = 0.1095
Época 868: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 868: R-squared no treinamento = 0.8236, R-squared na validação = 0.7379, R-squared no teste = 0.7124
Época 868: LOSS no treinamento = 0.0073, LOSS na validação = 0.7379, LOSS no teste = 0.7124
Época 869: MAE no treinamento = 0.0819, MAE na validação = 0.1068, MAE no teste = 0.1093
Época 869: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 869: R-squared no treinamento = 0.8244, R-squared na validação = 0.7370, R-squared no teste = 0.7134
Época 869: LOSS no treinamento = 0.0073, LOSS na validação = 0.7370, LOSS no teste = 0.7134
Época 870: MAE no treinamento = 0.0819, MAE na validação = 0.1068, MAE no teste = 0.1094
Época 870: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 870: R-squared no treinamento = 0.8243, R-squared na validação = 0.7371, R-squared no teste = 0.7131
Época 870: LOSS no treinamento = 0.0073, LOSS na validação = 0.7371, LOSS no teste = 0.7131
Época 871: MAE no treinamento = 0.0819, MAE na validação = 0.1067, MAE no teste = 0.1094
Época 871: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 871: R-squared no treinamento = 0.8242, R-squared na validação = 0.7375, R-squared no teste = 0.7130
Época 871: LOSS no treinamento = 0.0073, LOSS na validação = 0.7375, LOSS no teste = 0.7130
Época 872: MAE no treinamento = 0.0820, MAE na validação = 0.1068, MAE no teste = 0.1094
Época 872: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 872: R-squared no treinamento = 0.8241, R-squared na validação = 0.7374, R-squared no teste = 0.7127
Época 872: LOSS no treinamento = 0.0073, LOSS na validação = 0.7374, LOSS no teste = 0.7127
Época 873: MAE no treinamento = 0.0819, MAE na validação = 0.1068, MAE no teste = 0.1094
Época 873: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 873: R-squared no treinamento = 0.8245, R-squared na validação = 0.7370, R-squared no teste = 0.7132
Época 873: LOSS no treinamento = 0.0073, LOSS na validação = 0.7370, LOSS no teste = 0.7132
